seqnames	strand	Gene_ID	intron_start	intron_end	intron_width	three_prime_end	five_prime_end	intron_midpoint	transcript_length	intron_to_5_end
000254F_DK2_H2	+	000254F_DK2_H2.11	33990	34014	25	34619	33548	34002	1071	0.4239028944911298
000254F_DK2_H2	+	000254F_DK2_H2.11	34078	34142	65	34619	33548	34110	1071	0.5247432306255836
000254F_DK2_H2	+	000254F_DK2_H2.11	34309	34330	22	34619	33548	34319.5	1071	0.7203548085901027
000254F_DK2_H2	+	000254F_DK2_H2.13	37668	37689	22	39097	37460	37678.5	1637	0.13347587049480758
000254F_DK2_H2	+	000254F_DK2_H2.13	38754	38777	24	39097	37460	38765.5	1637	0.7974954184483812
000254F_DK2_H2	-	000254F_DK2_H2.14	39197	39222	26	39130	40421	39209.5	1291	0.9384198295894656
000254F_DK2_H2	-	000254F_DK2_H2.14	39399	39422	24	39130	40421	39410.5	1291	0.7827265685515105
000254F_DK2_H2	-	000254F_DK2_H2.14	40293	40337	45	39130	40421	40315	1291	0.08210689388071263
000255F_DK2_H1	+	000255F_DK2_H1.1	420	441	22	2889	216	430.5	2673	0.08024691358024691
000255F_DK2_H1	+	000255F_DK2_H1.1	1138	1165	28	2889	216	1151.5	2673	0.3499812944257389
000255F_DK2_H1	+	000255F_DK2_H1.1	1313	1335	23	2889	216	1324	2673	0.41451552562663674
000255F_DK2_H1	+	000255F_DK2_H1.1	1674	1695	22	2889	216	1684.5	2673	0.5493827160493827
000255F_DK2_H1	+	000255F_DK2_H1.1	2676	2699	24	2889	216	2687.5	2673	0.9246165357276468
000255F_DK2_H1	+	000255F_DK2_H1.2	3140	3162	23	3724	2960	3151	764	0.25
000255F_DK2_H1	+	000255F_DK2_H1.2	3263	3287	25	3724	2960	3275	764	0.412303664921466
000255F_DK2_H1	+	000255F_DK2_H1.2	3432	3454	23	3724	2960	3443	764	0.6321989528795812
000255F_DK2_H1	+	000255F_DK2_H1.4	5308	5331	24	6716	5132	5319.5	1584	0.11837121212121213
000255F_DK2_H1	+	000255F_DK2_H1.4	5428	5453	26	6716	5132	5440.5	1584	0.19476010101010102
000255F_DK2_H1	+	000255F_DK2_H1.4	5583	5604	22	6716	5132	5593.5	1584	0.2913510101010101
000255F_DK2_H1	+	000255F_DK2_H1.4	6016	6037	22	6716	5132	6026.5	1584	0.5647095959595959
000255F_DK2_H1	+	000255F_DK2_H1.4	6263	6287	25	6716	5132	6275	1584	0.7215909090909091
000255F_DK2_H1	+	000255F_DK2_H1.4	6504	6527	24	6716	5132	6515.5	1584	0.8734217171717171
000255F_DK2_H1	+	000255F_DK2_H1.5	6987	7009	23	7692	6770	6998	922	0.2472885032537961
000255F_DK2_H1	+	000255F_DK2_H1.5	7099	7119	21	7692	6770	7109	922	0.3676789587852495
000255F_DK2_H1	+	000255F_DK2_H1.5	7279	7308	30	7692	6770	7293.5	922	0.5677874186550976
000255F_DK2_H1	-	000255F_DK2_H1.6	7841	7865	25	7725	8916	7853	1191	0.892527287993283
000255F_DK2_H1	-	000255F_DK2_H1.6	8642	8664	23	7725	8916	8653	1191	0.22082283795130142
000255F_DK2_H1	-	000255F_DK2_H1.6	8744	8768	25	7725	8916	8756	1191	0.1343408900083963
000255F_DK2_H1	+	000255F_DK2_H1.8	10134	10155	22	10537	9985	10144.5	552	0.28894927536231885
000255F_DK2_H1	+	000255F_DK2_H1.8	10344	10365	22	10537	9985	10354.5	552	0.6693840579710145
000255F_DK2_H1	-	000255F_DK2_H1.11	12223	12248	26	12211	12510	12235.5	299	0.9180602006688964
000255F_DK2_H1	-	000255F_DK2_H1.11	12446	12468	23	12211	12510	12457	299	0.17725752508361203
000255F_DK2_H1	+	000255F_DK2_H1.13	13777	13864	88	15172	13776	13820.5	1396	0.03187679083094556
000255F_DK2_H1	+	000255F_DK2_H1.13	14029	14055	27	15172	13776	14042	1396	0.19054441260744986
000255F_DK2_H1	+	000255F_DK2_H1.15	15949	15973	25	16400	15816	15961	584	0.2482876712328767
000255F_DK2_H1	+	000255F_DK2_H1.15	16128	16160	33	16400	15816	16144	584	0.5616438356164384
000255F_DK2_H1	+	000255F_DK2_H1.17	17150	17173	24	17601	16858	17161.5	743	0.4084791386271871
000255F_DK2_H1	+	000255F_DK2_H1.17	17269	17293	25	17601	16858	17281	743	0.5693135935397039
000255F_DK2_H1	-	000255F_DK2_H1.20	20661	20683	23	20515	21183	20672	668	0.7649700598802395
000255F_DK2_H1	-	000255F_DK2_H1.20	20831	20852	22	20515	21183	20841.5	668	0.5112275449101796
000255F_DK2_H1	+	000255F_DK2_H1.21	21335	21356	22	22337	21204	21345.5	1133	0.12488967343336276
000255F_DK2_H1	+	000255F_DK2_H1.21	21451	21477	27	22337	21204	21464	1133	0.2294792586054722
000255F_DK2_H1	+	000255F_DK2_H1.21	21732	21756	25	22337	21204	21744	1133	0.4766107678729038
000255F_DK2_H1	+	000255F_DK2_H1.21	21928	21950	23	22337	21204	21939	1133	0.6487202118270079
000255F_DK2_H1	+	000255F_DK2_H1.21	22144	22166	23	22337	21204	22155	1133	0.8393645189761695
000255F_DK2_H1	+	000255F_DK2_H1.23	23103	23138	36	24856	22973	23120.5	1883	0.07833244822092406
000255F_DK2_H1	+	000255F_DK2_H1.24	25151	25172	22	26478	24952	25161.5	1526	0.1372870249017038
000255F_DK2_H1	+	000255F_DK2_H1.24	25361	25384	24	26478	24952	25372.5	1526	0.2755570117955439
000255F_DK2_H1	+	000255F_DK2_H1.24	26340	26365	26	26478	24952	26352.5	1526	0.9177588466579292
000255F_DK2_H1	+	000255F_DK2_H1.25	26672	26695	24	29119	26623	26683.5	2496	0.024238782051282052
000255F_DK2_H1	+	000255F_DK2_H1.25	27313	27360	48	29119	26623	27336.5	2496	0.2858573717948718
000255F_DK2_H1	+	000255F_DK2_H1.25	28412	28434	23	29119	26623	28423	2496	0.7211538461538461
000255F_DK2_H1	+	000255F_DK2_H1.25	28630	28652	23	29119	26623	28641	2496	0.8084935897435898
000255F_DK2_H1	+	000255F_DK2_H1.31	34276	34298	23	35408	34179	34287	1229	0.08787632221318145
000255F_DK2_H1	+	000255F_DK2_H1.31	34903	34924	22	35408	34179	34913.5	1229	0.5976403580146461
000255F_DK2_H1	+	000255F_DK2_H1.31	35156	35179	24	35408	34179	35167.5	1229	0.8043124491456468
000255F_DK2_H1	+	000255F_DK2_H1.33	39867	39890	24	40475	39027	39878.5	1448	0.5880524861878453
000255F_DK2_H1	+	000255F_DK2_H1.34	40681	40707	27	40784	40569	40694	215	0.5813953488372093
000255F_DK2_H1	+	000255F_DK2_H1.37	43962	43985	24	44513	43771	43973.5	742	0.272911051212938
000255F_DK2_H1	+	000255F_DK2_H1.37	44135	44173	39	44513	43771	44154	742	0.5161725067385444
000255F_DK2_H1	-	000255F_DK2_H1.38	44673	44698	26	44537	45947	44685.5	1410	0.8946808510638298
000255F_DK2_H1	-	000255F_DK2_H1.38	45125	45160	36	44537	45947	45142.5	1410	0.5705673758865248
000255F_DK2_H1	-	000255F_DK2_H1.38	45275	45310	36	44537	45947	45292.5	1410	0.46418439716312054
000255F_DK2_H1	-	000255F_DK2_H1.38	45476	45505	30	44537	45947	45490.5	1410	0.32375886524822695
000255F_DK2_H1	-	000255F_DK2_H1.38	45638	45668	31	44537	45947	45653	1410	0.20851063829787234
000255F_DK2_H1	-	000255F_DK2_H1.38	45774	45859	86	44537	45947	45816.5	1410	0.0925531914893617
000255F_DK2_H2	+	000255F_DK2_H2.4	3951	3973	23	5131	3781	3962	1350	0.13407407407407407
000255F_DK2_H2	+	000255F_DK2_H2.4	4582	4607	26	5131	3781	4594.5	1350	0.6025925925925926
000255F_DK2_H2	+	000255F_DK2_H2.4	4861	4888	28	5131	3781	4874.5	1350	0.81
000255F_DK2_H2	+	000255F_DK2_H2.4	4978	5005	28	5131	3781	4991.5	1350	0.8966666666666666
000255F_DK2_H2	-	000255F_DK2_H2.10	10706	10729	24	10594	12231	10717.5	1637	0.9245571166768479
000255F_DK2_H2	-	000255F_DK2_H2.10	11204	11226	23	10594	12231	11215	1637	0.6206475259621258
000255F_DK2_H2	-	000255F_DK2_H2.10	11539	11633	95	10594	12231	11586	1637	0.39401343921808185
000255F_DK2_H2	-	000255F_DK2_H2.10	11792	11813	22	10594	12231	11802.5	1637	0.2617593158216249
000255F_DK2_H2	-	000255F_DK2_H2.10	11944	11965	22	10594	12231	11954.5	1637	0.16890653634697617
000255F_DK2_H2	-	000255F_DK2_H2.18	19398	19420	23	17546	19922	19409	2376	0.2159090909090909
000255F_DK2_H2	-	000255F_DK2_H2.18	19581	19607	27	17546	19922	19594	2376	0.13804713804713806
000255F_DK2_H2	+	000255F_DK2_H2.21	22601	22622	22	22979	22440	22611.5	539	0.3181818181818182
000255F_DK2_H2	+	000255F_DK2_H2.25	29478	29503	26	31513	29178	29490.5	2335	0.13383297644539616
000255F_DK2_H2	+	000255F_DK2_H2.25	31248	31268	21	31513	29178	31258	2335	0.8907922912205567
000255F_DK2_H2	+	000255F_DK2_H2.25	31301	31323	23	31513	29178	31312	2335	0.9139186295503212
000255F_DK2_H2	+	000255F_DK2_H2.26	31615	31637	23	33102	31515	31626	1587	0.06994328922495274
000255F_DK2_H2	+	000255F_DK2_H2.26	32208	32239	32	33102	31515	32223.5	1587	0.44643982356647766
000255F_DK2_H2	+	000255F_DK2_H2.26	32840	32864	25	33102	31515	32852	1587	0.8424700693131695
000255F_DK2_H2	-	000255F_DK2_H2.27	33803	33824	22	33136	34194	33813.5	1058	0.359640831758034
000255F_DK2_H2	-	000255F_DK2_H2.27	34028	34052	25	33136	34194	34040	1058	0.14555765595463138
000255F_DK2_H2	+	000255F_DK2_H2.29	36556	36577	22	38768	35506	36566.5	3262	0.3251072961373391
000255F_DK2_H2	+	000255F_DK2_H2.29	37073	37095	23	38768	35506	37084	3262	0.483752299202943
000255F_DK2_H2	+	000255F_DK2_H2.29	37317	37388	72	38768	35506	37352.5	3262	0.5660637645616187
000255F_DK2_H2	+	000255F_DK2_H2.29	38221	38242	22	38768	35506	38231.5	3262	0.8355303494788473
000255F_DK2_H2	+	000255F_DK2_H2.29	38722	38746	25	38768	35506	38734	3262	0.9895769466584917
000255F_DK2_H2	-	000255F_DK2_H2.32	41292	41316	25	41115	42040	41304	925	0.7956756756756757
000255F_DK2_H2	-	000255F_DK2_H2.32	41455	41475	21	41115	42040	41465	925	0.6216216216216216
000255F_DK2_H2	-	000255F_DK2_H2.32	41797	41822	26	41115	42040	41809.5	925	0.2491891891891892
000255F_DK2_H2	+	000255F_DK2_H2.33	42471	42492	22	43807	42229	42481.5	1578	0.1600126742712294
000255F_DK2_H2	+	000255F_DK2_H2.33	42989	43011	23	43807	42229	43000	1578	0.48859315589353614
000255F_DK2_H2	+	000255F_DK2_H2.33	43584	43605	22	43807	42229	43594.5	1578	0.8653358681875792
000256F_DK2_H1	-	000256F_DK2_H1.1	1376	1400	25	1246	2983	1388	1737	0.9182498560736903
000256F_DK2_H1	-	000256F_DK2_H1.1	2835	2862	28	1246	2983	2848.5	1737	0.07743235463442717
000256F_DK2_H1	-	000256F_DK2_H1.3	4689	4712	24	4070	5932	4700.5	1862	0.6613856068743287
000256F_DK2_H1	-	000256F_DK2_H1.3	4966	4987	22	4070	5932	4976.5	1862	0.5131578947368421
000256F_DK2_H1	-	000256F_DK2_H1.3	5089	5112	24	4070	5932	5100.5	1862	0.44656283566058
000256F_DK2_H1	-	000256F_DK2_H1.3	5254	5277	24	4070	5932	5265.5	1862	0.3579484425349087
000256F_DK2_H1	+	000256F_DK2_H1.5	6999	7030	32	10458	6754	7014.5	3704	0.070329373650108
000256F_DK2_H1	+	000256F_DK2_H1.5	10142	10162	21	10458	6754	10152	3704	0.9173866090712743
000256F_DK2_H1	+	000256F_DK2_H1.5	10198	10214	17	10458	6754	10206	3704	0.9319654427645788
000256F_DK2_H1	-	000256F_DK2_H1.6	11910	11935	26	10578	12685	11922.5	2107	0.3618889416231609
000256F_DK2_H1	-	000256F_DK2_H1.7	13138	13166	29	12963	15030	13152	2067	0.9085631349782293
000256F_DK2_H1	-	000256F_DK2_H1.8	15300	15328	29	15032	16073	15314	1041	0.729106628242075
000256F_DK2_H1	-	000256F_DK2_H1.9	16497	16523	27	16126	18568	16510	2442	0.8427518427518428
000256F_DK2_H1	-	000256F_DK2_H1.9	16694	16715	22	16126	18568	16704.5	2442	0.7631040131040131
000256F_DK2_H1	-	000256F_DK2_H1.9	18012	18034	23	16126	18568	18023	2442	0.22317772317772316
000256F_DK2_H1	-	000256F_DK2_H1.9	18325	18347	23	16126	18568	18336	2442	0.095004095004095
000256F_DK2_H1	-	000256F_DK2_H1.9	18462	18485	24	16126	18568	18473.5	2442	0.0386977886977887
000256F_DK2_H1	+	000256F_DK2_H1.10	18761	18787	27	19128	18603	18774	525	0.32571428571428573
000256F_DK2_H1	+	000256F_DK2_H1.10	19036	19061	26	19128	18603	19048.5	525	0.8485714285714285
000256F_DK2_H1	+	000256F_DK2_H1.11	19231	19253	23	20019	19130	19242	889	0.12598425196850394
000256F_DK2_H1	+	000256F_DK2_H1.11	19390	19415	26	20019	19130	19402.5	889	0.3065241844769404
000256F_DK2_H1	+	000256F_DK2_H1.11	19586	19608	23	20019	19130	19597	889	0.5253093363329584
000256F_DK2_H1	-	000256F_DK2_H1.12	20228	20253	26	20063	20779	20240.5	716	0.7520949720670391
000256F_DK2_H1	-	000256F_DK2_H1.12	20516	20542	27	20063	20779	20529	716	0.34916201117318435
000256F_DK2_H1	+	000256F_DK2_H1.13	20839	20861	23	26066	20785	20850	5281	0.01230827494792653
000256F_DK2_H1	+	000256F_DK2_H1.13	21057	21080	24	26066	20785	21068.5	5281	0.05368301458057186
000256F_DK2_H1	+	000256F_DK2_H1.13	21839	21863	25	26066	20785	21851	5281	0.20185570914599507
000256F_DK2_H1	+	000256F_DK2_H1.13	22628	22650	23	26066	20785	22639	5281	0.35106987313008897
000256F_DK2_H1	+	000256F_DK2_H1.13	22906	22926	21	26066	20785	22916	5281	0.40352206021586823
000256F_DK2_H1	+	000256F_DK2_H1.13	24178	24205	28	26066	20785	24191.5	5281	0.6450482863094111
000256F_DK2_H1	+	000256F_DK2_H1.13	25115	25141	27	26066	20785	25128	5281	0.8223821245976141
000256F_DK2_H1	+	000256F_DK2_H1.14	26145	26167	23	31249	26103	26156	5146	0.010299261562378547
000256F_DK2_H1	+	000256F_DK2_H1.14	26363	26386	24	31249	26103	26374.5	5146	0.05275942479595803
000256F_DK2_H1	+	000256F_DK2_H1.14	29058	29078	21	31249	26103	29068	5146	0.57617567042363
000256F_DK2_H1	+	000256F_DK2_H1.14	29409	29430	22	31249	26103	29419.5	5146	0.644481150408084
000256F_DK2_H1	+	000256F_DK2_H1.14	30364	30387	24	31249	26103	30375.5	5146	0.8302565099106102
000256F_DK2_H1	-	000256F_DK2_H1.16	33240	33264	25	33053	36232	33252	3179	0.9374016986473734
000256F_DK2_H1	-	000256F_DK2_H1.16	34750	34777	28	33053	36232	34763.5	3179	0.4619377162629758
000256F_DK2_H1	-	000256F_DK2_H1.16	34865	34887	23	33053	36232	34876	3179	0.4265492293173954
000256F_DK2_H1	-	000256F_DK2_H1.18	38251	38273	23	38019	41217	38262	3198	0.924015009380863
000256F_DK2_H1	-	000256F_DK2_H1.18	39565	39642	78	38019	41217	39603.5	3198	0.5045340838023765
000256F_DK2_H1	-	000256F_DK2_H1.18	39861	39881	21	38019	41217	39871	3198	0.4208880550343965
000257F_DK2_H1	+	000257F_DK2_H1.2	2344	2410	67	2432	2207	2377	225	0.7555555555555555
000257F_DK2_H1	+	000257F_DK2_H1.4	9923	9943	21	10536	9298	9933	1238	0.5129240710823909
000257F_DK2_H1	+	000257F_DK2_H1.6	12380	12401	22	13428	12169	12390.5	1259	0.17593328038125497
000257F_DK2_H1	+	000257F_DK2_H1.6	12803	12823	21	13428	12169	12813	1259	0.511517077045274
000257F_DK2_H1	+	000257F_DK2_H1.9	17506	17528	23	18756	17490	17517	1266	0.02132701421800948
000257F_DK2_H1	+	000257F_DK2_H1.9	17702	17723	22	18756	17490	17712.5	1266	0.17575039494470773
000257F_DK2_H1	+	000257F_DK2_H1.9	18125	18147	23	18756	17490	18136	1266	0.5102685624012638
000257F_DK2_H1	-	000257F_DK2_H1.10	19617	19645	29	19565	20921	19631	1356	0.9513274336283186
000257F_DK2_H1	-	000257F_DK2_H1.10	20861	20888	28	19565	20921	20874.5	1356	0.034292035398230086
000257F_DK2_H1	-	000257F_DK2_H1.12	25596	25619	24	24932	25977	25607.5	1045	0.3535885167464115
000257F_DK2_H1	-	000257F_DK2_H1.14	31229	31254	26	30909	33930	31241.5	3021	0.889937106918239
000257F_DK2_H1	-	000257F_DK2_H1.14	31357	31381	25	30909	33930	31369	3021	0.8477325388944058
000257F_DK2_H1	-	000257F_DK2_H1.14	31484	31508	25	30909	33930	31496	3021	0.8056934789804701
000257F_DK2_H1	-	000257F_DK2_H1.14	31611	31635	25	30909	33930	31623	3021	0.7636544190665343
000257F_DK2_H1	-	000257F_DK2_H1.14	31738	31762	25	30909	33930	31750	3021	0.7216153591525984
000257F_DK2_H1	-	000257F_DK2_H1.14	31865	31889	25	30909	33930	31877	3021	0.6795762992386627
000257F_DK2_H1	-	000257F_DK2_H1.14	31992	32016	25	30909	33930	32004	3021	0.637537239324727
000257F_DK2_H1	-	000257F_DK2_H1.14	32119	32143	25	30909	33930	32131	3021	0.5954981794107911
000257F_DK2_H1	-	000257F_DK2_H1.14	32246	32270	25	30909	33930	32258	3021	0.5534591194968553
000257F_DK2_H1	-	000257F_DK2_H1.14	32373	32395	23	30909	33930	32384	3021	0.5117510758027143
000257F_DK2_H1	-	000257F_DK2_H1.14	32498	32520	23	30909	33930	32509	3021	0.4703740483283681
000257F_DK2_H1	-	000257F_DK2_H1.14	32623	32645	23	30909	33930	32634	3021	0.42899702085402186
000257F_DK2_H1	-	000257F_DK2_H1.14	32748	32770	23	30909	33930	32759	3021	0.3876199933796756
000257F_DK2_H1	-	000257F_DK2_H1.14	32873	32898	26	30909	33930	32885.5	3021	0.3457464415756372
000257F_DK2_H1	-	000257F_DK2_H1.14	33001	33024	24	30909	33930	33012.5	3021	0.3037073816617014
000257F_DK2_H1	-	000257F_DK2_H1.14	33260	33280	21	30909	33930	33270	3021	0.21847070506454816
000257F_DK2_H1	-	000257F_DK2_H1.14	33394	33415	22	30909	33930	33404.5	3021	0.1739490235021516
000257F_DK2_H2	+	000257F_DK2_H2.11	23103	23124	22	24324	22969	23113.5	1355	0.1066420664206642
000257F_DK2_H2	+	000257F_DK2_H2.11	23292	23311	20	24324	22969	23301.5	1355	0.24538745387453875
000257F_DK2_H2	+	000257F_DK2_H2.11	23368	23391	24	24324	22969	23379.5	1355	0.3029520295202952
000257F_DK2_H2	+	000257F_DK2_H2.11	24126	24150	25	24324	22969	24138	1355	0.862730627306273
000259F_DK2_H1	+	000259F_DK2_H1.3	4062	4084	23	6028	3854	4073	2174	0.10073597056117756
000259F_DK2_H1	+	000259F_DK2_H1.3	5690	5711	22	6028	3854	5700.5	2174	0.8493560257589696
000259F_DK2_H1	+	000259F_DK2_H1.3	5814	5843	30	6028	3854	5828.5	2174	0.9082336706531738
000259F_DK2_H1	+	000259F_DK2_H1.6	12683	12780	98	14072	12013	12731.5	2059	0.3489558037882467
000259F_DK2_H1	+	000259F_DK2_H1.6	13033	13055	23	14072	12013	13044	2059	0.5007285089849441
000259F_DK2_H1	+	000259F_DK2_H1.6	13177	13212	36	14072	12013	13194.5	2059	0.5738222438076737
000259F_DK2_H1	+	000259F_DK2_H1.6	13451	13473	23	14072	12013	13462	2059	0.7037396794560467
000259F_DK2_H1	-	000259F_DK2_H1.7	15629	15651	23	15026	16266	15640	1240	0.5048387096774194
000259F_DK2_H1	-	000259F_DK2_H1.7	16053	16079	27	15026	16266	16066	1240	0.16129032258064516
000259F_DK2_H1	-	000259F_DK2_H1.11	21007	21030	24	20405	21643	21018.5	1238	0.5044426494345718
000259F_DK2_H1	-	000259F_DK2_H1.11	21432	21456	25	20405	21643	21444	1238	0.16074313408723748
000259F_DK2_H1	+	000259F_DK2_H1.13	23509	23532	24	23695	23503	23520.5	192	0.09114583333333333
000259F_DK2_H1	-	000259F_DK2_H1.14	24843	24862	20	24232	25421	24852.5	1189	0.4781328847771236
000259F_DK2_H1	-	000259F_DK2_H1.14	25210	25234	25	24232	25421	25222	1189	0.16736753574432295
000259F_DK2_H1	-	000259F_DK2_H1.14	25264	25285	22	24232	25421	25274.5	1189	0.12321278385197645
000259F_DK2_H1	+	000259F_DK2_H1.20	34671	34694	24	38756	34617	34682.5	4139	0.015825078521381975
000259F_DK2_H1	+	000259F_DK2_H1.20	34860	34881	22	38756	34617	34870.5	4139	0.06124667794153177
000259F_DK2_H1	+	000259F_DK2_H1.22	40502	40523	22	41392	40320	40512.5	1072	0.17957089552238806
000259F_DK2_H1	+	000259F_DK2_H1.22	40925	40946	22	41392	40320	40935.5	1072	0.574160447761194
000259F_DK2_H2	+	000259F_DK2_H2.1	866	926	61	2297	358	896	1939	0.2774626095925735
000259F_DK2_H2	+	000259F_DK2_H2.1	2131	2152	22	2297	358	2141.5	1939	0.9198040226921094
000259F_DK2_H2	+	000259F_DK2_H2.1	2210	2231	22	2297	358	2220.5	1939	0.9605466735430634
000259F_DK2_H2	+	000259F_DK2_H2.6	5648	5669	22	5989	4753	5658.5	1236	0.7326051779935275
000259F_DK2_H2	+	000259F_DK2_H2.6	5777	5801	25	5989	4753	5789	1236	0.8381877022653722
000259F_DK2_H2	+	000259F_DK2_H2.7	6620	6641	22	7158	6433	6630.5	725	0.27241379310344827
000259F_DK2_H2	-	000259F_DK2_H2.11	17239	17258	20	16637	17873	17248.5	1236	0.5052588996763754
000259F_DK2_H2	-	000259F_DK2_H2.17	25886	25907	22	25818	30716	25896.5	4898	0.9839730502245815
000259F_DK2_H2	-	000259F_DK2_H2.17	26162	26186	25	25818	30716	26174	4898	0.9273172723560636
000259F_DK2_H2	-	000259F_DK2_H2.17	30519	30541	23	25818	30716	30530	4898	0.0379746835443038
000259F_DK2_H2	-	000259F_DK2_H2.19	33450	33470	21	33009	34081	33460	1072	0.5792910447761194
000259F_DK2_H2	-	000259F_DK2_H2.19	33872	33893	22	33009	34081	33882.5	1072	0.18516791044776118
000259F_DK2_H2	+	000259F_DK2_H2.22	42267	42290	24	42919	42168	42278.5	751	0.14713715046604528
000260F_DK2_H1	+	000260F_DK2_H1.1	2357	2378	22	3220	1899	2367.5	1321	0.3546555639666919
000260F_DK2_H1	+	000260F_DK2_H1.1	2694	2719	26	3220	1899	2706.5	1321	0.6112793338380015
000260F_DK2_H1	+	000260F_DK2_H1.1	2879	2899	21	3220	1899	2889	1321	0.7494322482967449
000260F_DK2_H1	-	000260F_DK2_H1.8	15175	15197	23	14000	15619	15186	1619	0.26744904261890057
000260F_DK2_H1	-	000260F_DK2_H1.8	15502	15537	36	14000	15619	15519.5	1619	0.061457689932056823
000260F_DK2_H1	-	000260F_DK2_H1.8	15576	15598	23	14000	15619	15587	1619	0.019765287214329835
000260F_DK2_H1	-	000260F_DK2_H1.11	23268	23293	26	17244	23780	23280.5	6536	0.07642288861689106
000260F_DK2_H1	-	000260F_DK2_H1.11	23558	23580	23	17244	23780	23569	6536	0.0322827417380661
000260F_DK2_H1	-	000260F_DK2_H1.13	31134	31159	26	25116	31669	31146.5	6553	0.07973447276056768
000260F_DK2_H1	-	000260F_DK2_H1.13	31448	31469	22	25116	31669	31458.5	6553	0.032122691896841145
000260F_DK2_H1	+	000260F_DK2_H1.15	33819	33843	25	36923	33677	33831	3246	0.0474430067775724
000260F_DK2_H1	+	000260F_DK2_H1.15	33902	33923	22	36923	33677	33912.5	3246	0.07255083179297597
000260F_DK2_H1	+	000260F_DK2_H1.15	34022	34043	22	36923	33677	34032.5	3246	0.10951940850277264
000260F_DK2_H1	+	000260F_DK2_H1.15	34139	34164	26	36923	33677	34151.5	3246	0.14617991373998768
000260F_DK2_H1	+	000260F_DK2_H1.15	36462	36483	22	36923	33677	36472.5	3246	0.8612138016019717
000260F_DK2_H1	+	000260F_DK2_H1.15	36721	36746	26	36923	33677	36733.5	3246	0.9416204559457794
000260F_DK2_H2	-	000260F_DK2_H2.2	5237	5252	16	3284	8958	5244.5	5674	0.6544765597462108
000260F_DK2_H2	-	000260F_DK2_H2.2	8921	8943	23	3284	8958	8932	5674	0.004582305252026789
000260F_DK2_H2	-	000260F_DK2_H2.3	9320	9345	26	8960	10277	9332.5	1317	0.717160212604404
000260F_DK2_H2	-	000260F_DK2_H2.3	9610	9631	22	8960	10277	9620.5	1317	0.4984813971146545
000260F_DK2_H2	-	000260F_DK2_H2.3	9895	9930	36	8960	10277	9912.5	1317	0.2767653758542141
000260F_DK2_H2	-	000260F_DK2_H2.3	10183	10205	23	8960	10277	10194	1317	0.0630220197418375
000260F_DK2_H2	+	000260F_DK2_H2.5	12376	12400	25	13963	12237	12388	1726	0.08748551564310544
000260F_DK2_H2	+	000260F_DK2_H2.5	13778	13800	23	13963	12237	13789	1726	0.899188876013905
000260F_DK2_H2	-	000260F_DK2_H2.9	15826	15851	26	15595	16912	15838.5	1317	0.8151100987091876
000260F_DK2_H2	-	000260F_DK2_H2.9	16211	16234	24	15595	16912	16222.5	1317	0.523538344722855
000260F_DK2_H2	-	000260F_DK2_H2.9	16759	16784	26	15595	16912	16771.5	1317	0.10668185269552012
000260F_DK2_H2	+	000260F_DK2_H2.12	31666	31690	25	31954	31665	31678	289	0.04498269896193772
000260F_DK2_H2	+	000260F_DK2_H2.13	32938	32957	20	33650	32222	32947.5	1428	0.5080532212885154
000260F_DK2_H2	+	000260F_DK2_H2.13	33224	33245	22	33650	32222	33234.5	1428	0.7090336134453782
000261F_DK2_H1	+	000261F_DK2_H1.1	1182	1253	72	3491	260	1217.5	3231	0.2963478799133395
000261F_DK2_H1	+	000261F_DK2_H1.1	1332	1355	24	3491	260	1343.5	3231	0.3353450943980192
000261F_DK2_H1	+	000261F_DK2_H1.1	1525	1545	21	3491	260	1535	3231	0.3946146703806871
000261F_DK2_H1	+	000261F_DK2_H1.1	1698	1718	21	3491	260	1708	3231	0.4481584648715568
000261F_DK2_H1	+	000261F_DK2_H1.1	3289	3308	20	3491	260	3298.5	3231	0.9404209223150727
000261F_DK2_H1	-	000261F_DK2_H1.2	3727	3751	25	3592	3915	3739	323	0.544891640866873
000261F_DK2_H1	-	000261F_DK2_H1.2	3770	3804	35	3592	3915	3787	323	0.39628482972136225
000261F_DK2_H1	+	000261F_DK2_H1.3	4084	4106	23	6797	3948	4095	2849	0.051597051597051594
000261F_DK2_H1	+	000261F_DK2_H1.3	4194	4243	50	6797	3948	4218.5	2849	0.09494559494559494
000261F_DK2_H1	+	000261F_DK2_H1.3	5804	5825	22	6797	3948	5814.5	2849	0.6551421551421551
000261F_DK2_H1	+	000261F_DK2_H1.3	6355	6381	27	6797	3948	6368	2849	0.8494208494208494
