chr,strand,GeneID,longExonStart_0base,longExonEnd,shortES,shortEE,flankingES,flankingEE,IncLevelDifference,FDR,timepoints,A3SS_ID,longExonStart_1base,shortES_1base,short_exon_id,long_exon_id,A3SS_position,canonical_exon,A3SS_exon,A3_exon_start,A3_exon_end,can_exon_start,can_exon_end,distance_canSS_ASS,frameshift,three_prime_end,five_prime_end,A3SS_site,relative_distance_A3SS_to_5_end,can_intron_start,can_intron_end,intron_id_start,intron_id_end
000024F_DK2_H1,+,000024F_DK2_H1.73,127702,128037,127716,128037,127342,127682,0.114,0.00367806624703948,PM11,000024F_DK2_H1.73127702128037127716128037,127703,127717,000024F_DK2_H1_127717_128037,000024F_DK2_H1_127703_128037,exon,000024F_DK2_H1_127703_128037,000024F_DK2_H1_127717_128037,127717,128037,127703,128037,14,3n+1,128901,127192,127717,0.30719719133996487,127683,NA,000024F_DK2_H1_127683,000024F_DK2_H1_NA
000083F_DK2_H1,+,000083F_DK2_H1.58,62799,62986,62806,62986,62439,62779,0.138,6.6985822230853685e-05,PM11,000083F_DK2_H1.5862799629866280662986,62800,62807,000083F_DK2_H1_62807_62986,000083F_DK2_H1_62800_62986,exon,000083F_DK2_H1_62800_62986,000083F_DK2_H1_62807_62986,62807,62986,62800,62986,7,3n+1,62986,62104,62807,0.7970521541950113,62780,NA,000083F_DK2_H1_62780,000083F_DK2_H1_NA
000082F_DK2_H1,-,000082F_DK2_H1.19,44729,44895,44729,44893,44917,45055,-0.204,4.498270560818092e-5,PM11,000082F_DK2_H1.1944729448954472944893,44730,44730,000082F_DK2_H1_44730_44893,000082F_DK2_H1_44730_44895,exon,000082F_DK2_H1_44730_44895,000082F_DK2_H1_44730_44893,44730,44893,44730,44895,2,3n+1,43988,45055,44893,0.15182755388940955,NA,44917,000082F_DK2_H1_NA,000082F_DK2_H1_44917
000226F_DK2_H2,+,000226F_DK2_H2.30,60104,60441,60110,60441,59775,60077,-0.248,0.01159985924775785,PM11,000226F_DK2_H2.3060104604416011060441,60105,60111,000226F_DK2_H2_60111_60441,000226F_DK2_H2_60105_60441,exon,000226F_DK2_H2_60105_60441,000226F_DK2_H2_60111_60441,60111,60441,60105,60441,6,3n,61092,58507,60111,0.6205029013539651,60078,NA,000226F_DK2_H2_60078,000226F_DK2_H2_NA
000038F_DK2_H1,-,000038F_DK2_H1.8,12996,13114,12996,13107,13134,13240,0.236,0.01168803178430949,PM11,000038F_DK2_H1.812996131141299613107,12997,12997,000038F_DK2_H1_12997_13107,000038F_DK2_H1_12997_13114,exon,000038F_DK2_H1_12997_13114,000038F_DK2_H1_12997_13107,12997,13107,12997,13114,7,3n+1,11939,13240,13107,0.10222905457340507,NA,13134,000038F_DK2_H1_NA,000038F_DK2_H1_13134
000214F_DK2_H1,-,000214F_DK2_H1.28,46966,47175,46966,47171,47196,47401,0.144,6.6985822230853685e-05,PM11,000214F_DK2_H1.2846966471754696647171,46967,46967,000214F_DK2_H1_46967_47171,000214F_DK2_H1_46967_47175,exon,000214F_DK2_H1_46967_47175,000214F_DK2_H1_46967_47171,46967,47171,46967,47175,4,3n+1,46154,47401,47171,0.18444266238973536,NA,47196,000214F_DK2_H1_NA,000214F_DK2_H1_47196
000327F_DK2_H1,-,000327F_DK2_H1.4,4250,4383,4250,4378,4405,4558,-0.176,0.02901891592116286,PM11,000327F_DK2_H1.44250438342504378,4251,4251,000327F_DK2_H1_4251_4378,000327F_DK2_H1_4251_4383,intron,000327F_DK2_H1_4251_4378,000327F_DK2_H1_4251_4383,4251,4383,4251,4378,5,3n+1,1404,4558,4383,0.0554850982878884,NA,4405,000327F_DK2_H1_NA,000327F_DK2_H1_4405
000225F_DK2_H2,-,000225F_DK2_H2.66,118634,118794,118634,118790,118815,119119,-0.195,0.0448026059872965,PM11,000225F_DK2_H2.66118634118794118634118790,118635,118635,000225F_DK2_H2_118635_118790,000225F_DK2_H2_118635_118794,intron,000225F_DK2_H2_118635_118790,000225F_DK2_H2_118635_118794,118635,118794,118635,118790,4,3n+1,117978,119435,118794,0.43994509265614273,NA,118815,000225F_DK2_H2_NA,000225F_DK2_H2_118815
000012F_DK2_H2,+,000012F_DK2_H2.33,33824,34005,33826,34005,33646,33805,0.23,2.419119038467088e-5,PM11,000012F_DK2_H2.3333824340053382634005,33825,33827,000012F_DK2_H2_33827_34005,000012F_DK2_H2_33825_34005,exon,000012F_DK2_H2_33825_34005,000012F_DK2_H2_33827_34005,33827,34005,33825,34005,2,3n+1,34740,33647,33827,0.16468435498627632,33806,NA,000012F_DK2_H2_33806,000012F_DK2_H2_NA
000019F_DK2_H2,-,000019F_DK2_H2.5,10239,10451,10239,10446,10473,10888,-0.128,0.00626538285143799,PM11,000019F_DK2_H2.510239104511023910446,10240,10240,000019F_DK2_H2_10240_10446,000019F_DK2_H2_10240_10451,intron,000019F_DK2_H2_10240_10446,000019F_DK2_H2_10240_10451,10240,10451,10240,10446,5,3n+1,9723,11965,10451,0.6752899197145406,NA,10473,000019F_DK2_H2_NA,000019F_DK2_H2_10473
000035F_DK2_H2,-,000035F_DK2_H2.28,34845,34967,34845,34965,34990,35194,0.145,1.04893876778e-4,PM11,000035F_DK2_H2.2834845349673484534965,34846,34846,000035F_DK2_H2_34846_34965,000035F_DK2_H2_34846_34967,exon,000035F_DK2_H2_34846_34967,000035F_DK2_H2_34846_34965,34846,34965,34846,34967,2,3n+1,34729,35194,34965,0.4924731182795699,NA,34990,000035F_DK2_H2_NA,000035F_DK2_H2_34990
000232F_DK2_H1,+,000232F_DK2_H1.9,17441,17548,17458,17548,17362,17421,0.115,0.0255069850598902,PM11,000232F_DK2_H1.917441175481745817548,17442,17459,000232F_DK2_H1_17459_17548,000232F_DK2_H1_17442_17548,exon,000232F_DK2_H1_17442_17548,000232F_DK2_H1_17459_17548,17459,17548,17442,17548,17,3n+1,17816,16803,17459,0.6475814412635735,17422,NA,000232F_DK2_H1_17422,000232F_DK2_H1_NA
000014F_DK2_H1,-,000014F_DK2_H1.52,89466,89966,89466,89961,89991,90123,-0.196,0.02288216699703641,PM11,000014F_DK2_H1.5289466899668946689961,89467,89467,000014F_DK2_H1_89467_89961,000014F_DK2_H1_89467_89966,exon,000014F_DK2_H1_89467_89966,000014F_DK2_H1_89467_89961,89467,89961,89467,89966,5,3n+1,89181,90667,89961,0.47510094212651416,NA,89991,000014F_DK2_H1_NA,000014F_DK2_H1_89991
000004F_DK2_H1,+,000004F_DK2_H1.75,130273,130446,130278,130446,130167,130252,-0.107,0.01325788274292783,PM11,000004F_DK2_H1.75130273130446130278130446,130274,130279,000004F_DK2_H1_130279_130446,000004F_DK2_H1_130274_130446,intron,000004F_DK2_H1_130279_130446,000004F_DK2_H1_130274_130446,130274,130446,130279,130446,5,3n+1,131380,130024,130274,0.18436578171091444,130253,NA,000004F_DK2_H1_130253,000004F_DK2_H1_NA
000013F_DK2_H1,-,000013F_DK2_H1.15,20156,20303,20156,20289,20323,20540,0.225,2.104872219231475e-6,PM11,000013F_DK2_H1.1520156203032015620289,20157,20157,000013F_DK2_H1_20157_20289,000013F_DK2_H1_20157_20303,exon,000013F_DK2_H1_20157_20303,000013F_DK2_H1_20157_20289,20157,20289,20157,20303,14,3n+1,19521,20540,20289,0.2463199214916585,NA,20323,000013F_DK2_H1_NA,000013F_DK2_H1_20323
000067F_DK2_H1,+,000067F_DK2_H1.54,78978,79396,78985,79396,78455,78955,-0.178,0.00126507823834157,PM11,000067F_DK2_H1.5478978793967898579396,78979,78986,000067F_DK2_H1_78986_79396,000067F_DK2_H1_78979_79396,intron,000067F_DK2_H1_78986_79396,000067F_DK2_H1_78979_79396,78979,79396,78986,79396,7,3n+1,80305,77647,78979,0.5011286681715575,78956,NA,000067F_DK2_H1_78956,000067F_DK2_H1_NA
000403F_DK2_H2,-,000403F_DK2_H2.3,7847,8036,7847,8032,8059,8290,-0.109,0.01046851786320525,PM11,000403F_DK2_H2.37847803678478032,7848,7848,000403F_DK2_H2_7848_8032,000403F_DK2_H2_7848_8036,exon,000403F_DK2_H2_7848_8036,000403F_DK2_H2_7848_8032,7848,8032,7848,8036,4,3n+1,7559,8290,8032,0.35294117647058826,NA,8059,000403F_DK2_H2_NA,000403F_DK2_H2_8059
000106F_DK2_H2,+,000106F_DK2_H2.3,5438,5849,5443,5849,5090,5413,-0.164,0.01107660556915517,PM11,000106F_DK2_H2.35438584954435849,5439,5444,000106F_DK2_H2_5444_5849,000106F_DK2_H2_5439_5849,intron,000106F_DK2_H2_5444_5849,000106F_DK2_H2_5439_5849,5439,5849,5444,5849,5,3n+1,8287,4633,5439,0.22058018609742747,5414,NA,000106F_DK2_H2_5414,000106F_DK2_H2_NA
000022F_DK2_H1,-,000022F_DK2_H1.64,88436,88527,88436,88523,88550,88613,0.126,0.00306552882436852,PM11,000022F_DK2_H1.6488436885278843688523,88437,88437,000022F_DK2_H1_88437_88523,000022F_DK2_H1_88437_88527,exon,000022F_DK2_H1_88437_88527,000022F_DK2_H1_88437_88523,88437,88523,88437,88527,4,3n+1,87272,88613,88523,0.06711409395973154,NA,88550,000022F_DK2_H1_NA,000022F_DK2_H1_88550
000008F_DK2_H1,-,000008F_DK2_H1.116,149462,149796,149462,149792,149819,150409,0.168,3.2357359561485054e-6,PM11,000008F_DK2_H1.116149462149796149462149792,149463,149463,000008F_DK2_H1_149463_149792,000008F_DK2_H1_149463_149796,exon,000008F_DK2_H1_149463_149796,000008F_DK2_H1_149463_149792,149463,149792,149463,149796,4,3n+1,149206,150409,149792,0.512884455527847,NA,149819,000008F_DK2_H1_NA,000008F_DK2_H1_149819
000015F_DK2_H2,+,000015F_DK2_H2.81,131603,132079,131607,132079,131380,131581,0.141,0.01023901021858955,PM11,000015F_DK2_H2.81131603132079131607132079,131604,131608,000015F_DK2_H2_131608_132079,000015F_DK2_H2_131604_132079,exon,000015F_DK2_H2_131604_132079,000015F_DK2_H2_131608_132079,131608,132079,131604,132079,4,3n+1,132952,131381,131608,0.14449395289624442,131582,NA,000015F_DK2_H2_131582,000015F_DK2_H2_NA
000016F_DK2_H1,-,000016F_DK2_H1.30,49400,49638,49400,49631,49660,49809,0.242,0.01632300316368846,PM11,000016F_DK2_H1.3049400496384940049631,49401,49401,000016F_DK2_H1_49401_49631,000016F_DK2_H1_49401_49638,exon,000016F_DK2_H1_49401_49638,000016F_DK2_H1_49401_49631,49401,49631,49401,49638,7,3n+1,47761,50486,49631,0.3137614678899083,NA,49660,000016F_DK2_H1_NA,000016F_DK2_H1_49660
000026F_DK2_H1,+,000026F_DK2_H1.83,130406,130492,130411,130492,130227,130384,-0.239,7.0809693248348e-4,PM11,000026F_DK2_H1.83130406130492130411130492,130407,130412,000026F_DK2_H1_130412_130492,000026F_DK2_H1_130407_130492,exon,000026F_DK2_H1_130407_130492,000026F_DK2_H1_130412_130492,130412,130492,130407,130492,5,3n+1,130686,130228,130412,0.4017467248908297,130385,NA,000026F_DK2_H1_130385,000026F_DK2_H1_NA
000031F_DK2_H1,+,000031F_DK2_H1.33,41189,41419,41199,41419,41014,41167,-0.12,0.04495854260516777,PM11,000031F_DK2_H1.3341189414194119941419,41190,41200,000031F_DK2_H1_41200_41419,000031F_DK2_H1_41190_41419,exon,000031F_DK2_H1_41190_41419,000031F_DK2_H1_41200_41419,41200,41419,41190,41419,10,3n+1,41419,41015,41200,0.45792079207920794,41168,NA,000031F_DK2_H1_41168,000031F_DK2_H1_NA
000009F_DK2_H1,-,000009F_DK2_H1.69,122367,122554,122367,122546,122576,122712,0.126,7.1457685396657e-4,PM11,000009F_DK2_H1.69122367122554122367122546,122368,122368,000009F_DK2_H1_122368_122546,000009F_DK2_H1_122368_122554,intron,000009F_DK2_H1_122368_122546,000009F_DK2_H1_122368_122554,122368,122554,122368,122546,8,3n+1,122331,122712,122554,0.4146981627296588,NA,122576,000009F_DK2_H1_NA,000009F_DK2_H1_122576
000137F_DK2_H1,-,000137F_DK2_H1.57,74722,74844,74722,74839,74865,74939,0.228,1.5814337575125862e-6,PM11,000137F_DK2_H1.5774722748447472274839,74723,74723,000137F_DK2_H1_74723_74839,000137F_DK2_H1_74723_74844,intron,000137F_DK2_H1_74723_74839,000137F_DK2_H1_74723_74844,74723,74844,74723,74839,5,3n+1,74723,74939,74844,0.4398148148148148,NA,74865,000137F_DK2_H1_NA,000137F_DK2_H1_74865
000016F_DK2_H1,-,000016F_DK2_H1.27,45028,45353,45028,45345,45374,45488,0.269,0.04259833865142452,PM11,000016F_DK2_H1.2745028453534502845345,45029,45029,000016F_DK2_H1_45029_45345,000016F_DK2_H1_45029_45353,exon,000016F_DK2_H1_45029_45353,000016F_DK2_H1_45029_45345,45029,45345,45029,45353,8,3n+1,45029,45488,45345,0.3115468409586057,NA,45374,000016F_DK2_H1_NA,000016F_DK2_H1_45374
000061F_DK2_H1,+,000061F_DK2_H1.76,144827,145007,144829,145007,144652,144805,-0.112,6.134615838084055e-5,PM11,000061F_DK2_H1.76144827145007144829145007,144828,144830,000061F_DK2_H1_144830_145007,000061F_DK2_H1_144828_145007,intron,000061F_DK2_H1_144830_145007,000061F_DK2_H1_144828_145007,144828,145007,144830,145007,2,3n+1,146243,144530,144828,0.1739638061879743,144806,NA,000061F_DK2_H1_144806,000061F_DK2_H1_NA
000061F_DK2_H2,+,000061F_DK2_H2.53,112142,112532,112149,112532,111639,112120,0.421,1.1750493403438936e-5,PM11,000061F_DK2_H2.53112142112532112149112532,112143,112150,000061F_DK2_H2_112150_112532,000061F_DK2_H2_112143_112532,exon,000061F_DK2_H2_112143_112532,000061F_DK2_H2_112150_112532,112150,112532,112143,112532,7,3n+1,112532,111170,112150,0.7195301027900147,112121,NA,000061F_DK2_H2_112121,000061F_DK2_H2_NA
000112F_DK2_H1,+,000112F_DK2_H1.33,39648,40078,39650,40078,39394,39627,-0.111,0.03922324123931742,PM11,000112F_DK2_H1.3339648400783965040078,39649,39651,000112F_DK2_H1_39651_40078,000112F_DK2_H1_39649_40078,intron,000112F_DK2_H1_39651_40078,000112F_DK2_H1_39649_40078,39649,40078,39651,40078,2,3n+1,40078,39164,39649,0.5306345733041575,39628,NA,000112F_DK2_H1_39628,000112F_DK2_H1_NA
000063F_DK2_H1,+,000063F_DK2_H1.70,110804,111196,110808,111196,110237,110783,0.333,5.237730329501047e-6,PM11,000063F_DK2_H1.70110804111196110808111196,110805,110809,000063F_DK2_H1_110809_111196,000063F_DK2_H1_110805_111196,exon,000063F_DK2_H1_110805_111196,000063F_DK2_H1_110809_111196,110809,111196,110805,111196,4,3n+1,112766,110108,110809,0.263732129420617,110784,NA,000063F_DK2_H1_110784,000063F_DK2_H1_NA
000067F_DK2_H2,+,000067F_DK2_H2.13,17562,17727,17566,17727,17359,17542,0.323,9.860092492488864e-8,PM11,000067F_DK2_H2.1317562177271756617727,17563,17567,000067F_DK2_H2_17567_17727,000067F_DK2_H2_17563_17727,exon,000067F_DK2_H2_17563_17727,000067F_DK2_H2_17567_17727,17567,17727,17563,17727,4,3n+1,18697,17218,17567,0.23597025016903314,17543,NA,000067F_DK2_H2_17543,000067F_DK2_H2_NA
000064F_DK2_H1,-,000064F_DK2_H1.18,26969,27048,26969,27041,27071,27197,-0.176,0.00435175326938257,PM11,000064F_DK2_H1.1826969270482696927041,26970,26970,000064F_DK2_H1_26970_27041,000064F_DK2_H1_26970_27048,intron,000064F_DK2_H1_26970_27041,000064F_DK2_H1_26970_27048,26970,27048,26970,27041,7,3n+1,24150,27197,27048,0.04890055792582868,NA,27071,000064F_DK2_H1_NA,000064F_DK2_H1_27071
000070F_DK2_H1,+,000070F_DK2_H1.14,16606,16737,16617,16737,16254,16586,-0.106,0.0050877714705416,PM11,000070F_DK2_H1.1416606167371661716737,16607,16618,000070F_DK2_H1_16618_16737,000070F_DK2_H1_16607_16737,exon,000070F_DK2_H1_16607_16737,000070F_DK2_H1_16618_16737,16618,16737,16607,16737,11,3n+1,16737,15732,16618,0.881592039800995,16587,NA,000070F_DK2_H1_16587,000070F_DK2_H1_NA
000071F_DK2_H1,-,000071F_DK2_H1.67,103690,104102,103690,104097,104126,104271,-0.136,0.00275614646900352,PM11,000071F_DK2_H1.67103690104102103690104097,103691,103691,000071F_DK2_H1_103691_104097,000071F_DK2_H1_103691_104102,exon,000071F_DK2_H1_103691_104102,000071F_DK2_H1_103691_104097,103691,104097,103691,104102,5,3n+1,103255,104271,104097,0.17125984251968504,NA,104126,000071F_DK2_H1_NA,000071F_DK2_H1_104126
000123F_DK2_H1,+,000123F_DK2_H1.10,15566,15825,15571,15825,15252,15543,0.126,1.6458700416974393e-5,PM11,000123F_DK2_H1.1015566158251557115825,15567,15572,000123F_DK2_H1_15572_15825,000123F_DK2_H1_15567_15825,exon,000123F_DK2_H1_15567_15825,000123F_DK2_H1_15572_15825,15572,15825,15567,15825,5,3n+1,16443,15049,15572,0.3751793400286944,15544,NA,000123F_DK2_H1_15544,000123F_DK2_H1_NA
000026F_DK2_H1,+,000026F_DK2_H1.71,115752,115899,115754,115899,115527,115731,0.2,0.02600098804597635,PM11,000026F_DK2_H1.71115752115899115754115899,115753,115755,000026F_DK2_H1_115755_115899,000026F_DK2_H1_115753_115899,exon,000026F_DK2_H1_115753_115899,000026F_DK2_H1_115755_115899,115755,115899,115753,115899,2,3n+1,117347,115528,115755,0.12479384277075316,115732,NA,000026F_DK2_H1_115732,000026F_DK2_H1_NA
000099F_DK2_H1,-,000099F_DK2_H1.17,33072,33182,33072,33177,33204,33732,0.154,0.00738931286218531,PM11,000099F_DK2_H1.1733072331823307233177,33073,33073,000099F_DK2_H1_33073_33177,000099F_DK2_H1_33073_33182,exon,000099F_DK2_H1_33073_33182,000099F_DK2_H1_33073_33177,33073,33177,33073,33182,5,3n+1,23241,34821,33177,0.14196891191709846,NA,33204,000099F_DK2_H1_NA,000099F_DK2_H1_33204
000132F_DK2_H1,+,000132F_DK2_H1.41,51615,51842,51619,51842,51517,51593,0.138,0.00324007565030659,PM11,000132F_DK2_H1.4151615518425161951842,51616,51620,000132F_DK2_H1_51620_51842,000132F_DK2_H1_51616_51842,exon,000132F_DK2_H1_51616_51842,000132F_DK2_H1_51620_51842,51620,51842,51616,51842,4,3n+1,53066,51518,51620,0.06589147286821706,51594,NA,000132F_DK2_H1_51594,000132F_DK2_H1_NA
000071F_DK2_H1,-,000071F_DK2_H1.49,83312,83485,83312,83481,83505,83560,0.252,0.02600098804597635,PM11,000071F_DK2_H1.4983312834858331283481,83313,83313,000071F_DK2_H1_83313_83481,000071F_DK2_H1_83313_83485,exon,000071F_DK2_H1_83313_83485,000071F_DK2_H1_83313_83481,83313,83481,83313,83485,4,3n+1,82511,83560,83481,0.07530981887511916,NA,83505,000071F_DK2_H1_NA,000071F_DK2_H1_83505
000341F_DK2_H1,+,000341F_DK2_H1.7,15380,15876,15384,15876,15174,15358,0.332,1.494866235213968e-5,PM11,000341F_DK2_H1.715380158761538415876,15381,15385,000341F_DK2_H1_15385_15876,000341F_DK2_H1_15381_15876,exon,000341F_DK2_H1_15381_15876,000341F_DK2_H1_15385_15876,15385,15876,15381,15876,4,3n+1,16901,14389,15385,0.3964968152866242,15359,NA,000341F_DK2_H1_15359,000341F_DK2_H1_NA
000082F_DK2_H2,-,000082F_DK2_H2.31,44836,44903,44836,44901,44925,45063,-0.159,0.00837099357695609,PM11,000082F_DK2_H2.3144836449034483644901,44837,44837,000082F_DK2_H2_44837_44901,000082F_DK2_H2_44837_44903,exon,000082F_DK2_H2_44837_44903,000082F_DK2_H2_44837_44901,44837,44901,44837,44903,2,3n+1,44767,45063,44901,0.5472972972972973,NA,44925,000082F_DK2_H2_NA,000082F_DK2_H2_44925
000042F_DK2_H1,+,000042F_DK2_H1.5,5236,5351,5238,5351,4863,5212,-0.208,0.00175346181988312,PM11,000042F_DK2_H1.55236535152385351,5237,5239,000042F_DK2_H1_5239_5351,000042F_DK2_H1_5237_5351,intron,000042F_DK2_H1_5239_5351,000042F_DK2_H1_5237_5351,5237,5351,5239,5351,2,3n+1,6486,4864,5237,0.22996300863131935,5213,NA,000042F_DK2_H1_5213,000042F_DK2_H1_NA
000068F_DK2_H1,+,000068F_DK2_H1.69,98197,98368,98202,98368,97823,98173,-0.102,0.01493895857843108,PM11,000068F_DK2_H1.6998197983689820298368,98198,98203,000068F_DK2_H1_98203_98368,000068F_DK2_H1_98198_98368,intron,000068F_DK2_H1_98203_98368,000068F_DK2_H1_98198_98368,98198,98368,98203,98368,5,3n+1,98639,97528,98198,0.603060306030603,98174,NA,000068F_DK2_H1_98174,000068F_DK2_H1_NA
000108F_DK2_H1,+,000108F_DK2_H1.17,38741,39231,38745,39231,38524,38718,0.119,0.00151204277706426,PM11,000108F_DK2_H1.1738741392313874539231,38742,38746,000108F_DK2_H1_38746_39231,000108F_DK2_H1_38742_39231,exon,000108F_DK2_H1_38742_39231,000108F_DK2_H1_38746_39231,38746,39231,38742,39231,4,3n+1,39713,38109,38746,0.39713216957605985,38719,NA,000108F_DK2_H1_38719,000108F_DK2_H1_NA
000094F_DK2_H1,-,000094F_DK2_H1.66,90931,91168,90931,91161,91188,91387,0.157,8.159976790522324e-5,PM11,000094F_DK2_H1.6690931911689093191161,90932,90932,000094F_DK2_H1_90932_91161,000094F_DK2_H1_90932_91168,exon,000094F_DK2_H1_90932_91168,000094F_DK2_H1_90932_91161,90932,91161,90932,91168,7,3n+1,90278,91938,91161,0.4680722891566265,NA,91188,000094F_DK2_H1_NA,000094F_DK2_H1_91188
000099F_DK2_H1,-,000099F_DK2_H1.10,14065,14427,14065,14425,14450,14490,-0.117,0.00762342893908188,PM11,000099F_DK2_H1.1014065144271406514425,14066,14066,000099F_DK2_H1_14066_14425,000099F_DK2_H1_14066_14427,exon,000099F_DK2_H1_14066_14427,000099F_DK2_H1_14066_14425,14066,14425,14066,14427,2,3n+1,12515,15006,14425,0.2332396627860297,NA,14450,000099F_DK2_H1_NA,000099F_DK2_H1_14450
000099F_DK2_H2,-,000099F_DK2_H2.9,9613,9866,9613,9859,9886,12411,0.107,0.03405547858687283,PM11,000099F_DK2_H2.99613986696139859,9614,9614,000099F_DK2_H2_9614_9859,000099F_DK2_H2_9614_9866,exon,000099F_DK2_H2_9614_9866,000099F_DK2_H2_9614_9859,9614,9859,9614,9866,7,3n+1,9334,12481,9859,0.8331744518589133,NA,9886,000099F_DK2_H2_NA,000099F_DK2_H2_9886
000100F_DK2_H1,+,000100F_DK2_H1.47,74428,74801,74448,74801,74333,74408,0.147,0.00233054153445987,PM11,000100F_DK2_H1.4774428748017444874801,74429,74449,000100F_DK2_H1_74449_74801,000100F_DK2_H1_74429_74801,exon,000100F_DK2_H1_74429_74801,000100F_DK2_H1_74449_74801,74449,74801,74429,74801,20,3n+1,74972,73404,74449,0.6664540816326531,74409,NA,000100F_DK2_H1_74409,000100F_DK2_H1_NA
000131F_DK2_H1,-,000131F_DK2_H1.37,53578,54061,53578,54054,54082,54119,0.111,0.01456156813007496,PM11,000131F_DK2_H1.3753578540615357854054,53579,53579,000131F_DK2_H1_53579_54054,000131F_DK2_H1_53579_54061,exon,000131F_DK2_H1_53579_54061,000131F_DK2_H1_53579_54054,53579,54054,53579,54061,7,3n+1,52213,54119,54054,0.03410283315844701,NA,54082,000131F_DK2_H1_NA,000131F_DK2_H1_54082
000102F_DK2_H2,+,000102F_DK2_H2.43,67359,67741,67361,67741,67100,67338,0.225,0.01631888283126175,PM11,000102F_DK2_H2.4367359677416736167741,67360,67362,000102F_DK2_H2_67362_67741,000102F_DK2_H2_67360_67741,exon,000102F_DK2_H2_67360_67741,000102F_DK2_H2_67362_67741,67362,67741,67360,67741,2,3n+1,67741,67101,67362,0.4078125,67339,NA,000102F_DK2_H2_67339,000102F_DK2_H2_NA
000103F_DK2_H2,-,000103F_DK2_H2.35,59357,59488,59357,59477,59510,59636,0.115,0.00259542647106307,PM11,000103F_DK2_H2.3559357594885935759477,59358,59358,000103F_DK2_H2_59358_59477,000103F_DK2_H2_59358_59488,exon,000103F_DK2_H2_59358_59488,000103F_DK2_H2_59358_59477,59358,59477,59358,59488,11,3n+1,58323,60110,59477,0.35422495803021825,NA,59510,000103F_DK2_H2_NA,000103F_DK2_H2_59510
000104F_DK2_H1,-,000104F_DK2_H1.73,87079,87477,87079,87471,87503,87693,0.12,0.02040845875131585,PM11,000104F_DK2_H1.7387079874778707987471,87080,87080,000104F_DK2_H1_87080_87471,000104F_DK2_H1_87080_87477,exon,000104F_DK2_H1_87080_87477,000104F_DK2_H1_87080_87471,87080,87471,87080,87477,6,3n,86326,87693,87471,0.1623994147768837,NA,87503,000104F_DK2_H1_NA,000104F_DK2_H1_87503
000109F_DK2_H1,+,000109F_DK2_H1.2,3582,3955,3586,3955,2641,3561,0.164,0.0108278542936557,PM11,000109F_DK2_H1.23582395535863955,3583,3587,000109F_DK2_H1_3587_3955,000109F_DK2_H1_3583_3955,exon,000109F_DK2_H1_3583_3955,000109F_DK2_H1_3587_3955,3587,3955,3583,3955,4,3n+1,5023,2642,3587,0.39689206215875683,3562,NA,000109F_DK2_H1_3562,000109F_DK2_H1_NA
000109F_DK2_H1,+,000109F_DK2_H1.2,3976,4167,3978,4167,3582,3955,-0.17,0.00929084279785454,PM11,000109F_DK2_H1.23976416739784167,3977,3979,000109F_DK2_H1_3979_4167,000109F_DK2_H1_3977_4167,intron,000109F_DK2_H1_3979_4167,000109F_DK2_H1_3977_4167,3977,4167,3979,4167,2,3n+1,5023,2642,3977,0.5606887862242755,3956,NA,000109F_DK2_H1_3956,000109F_DK2_H1_NA
000089F_DK2_H1,+,000089F_DK2_H1.56,66023,66459,66028,66459,65578,66002,-0.122,1.9566312436165e-4,PM11,000089F_DK2_H1.5666023664596602866459,66024,66029,000089F_DK2_H1_66029_66459,000089F_DK2_H1_66024_66459,intron,000089F_DK2_H1_66029_66459,000089F_DK2_H1_66024_66459,66024,66459,66029,66459,5,3n+1,66663,65579,66024,0.41051660516605165,66003,NA,000089F_DK2_H1_66003,000089F_DK2_H1_NA
000114F_DK2_H1,+,000114F_DK2_H1.32,36983,37353,36985,37353,36847,36963,0.168,1.1690710205014e-4,PM11,000114F_DK2_H1.3236983373533698537353,36984,36986,000114F_DK2_H1_36986_37353,000114F_DK2_H1_36984_37353,intron,000114F_DK2_H1_36986_37353,000114F_DK2_H1_36984_37353,36984,37353,36986,37353,2,3n+1,38577,36848,36984,0.07865818392134181,36964,NA,000114F_DK2_H1_36964,000114F_DK2_H1_NA
000114F_DK2_H1,+,000114F_DK2_H1.32,36983,37353,36987,37353,36847,36963,0.286,1.9420739954461003e-7,PM11,000114F_DK2_H1.3236983373533698737353,36984,36988,000114F_DK2_H1_36988_37353,000114F_DK2_H1_36984_37353,exon,000114F_DK2_H1_36984_37353,000114F_DK2_H1_36988_37353,36988,37353,36984,37353,4,3n+1,38577,36848,36988,0.08097165991902834,36964,NA,000114F_DK2_H1_36964,000114F_DK2_H1_NA
000126F_DK2_H1,-,000126F_DK2_H1.42,61739,62103,61739,62099,62128,62265,0.142,0.04888686380469183,PM11,000126F_DK2_H1.4261739621036173962099,61740,61740,000126F_DK2_H1_61740_62099,000126F_DK2_H1_61740_62103,exon,000126F_DK2_H1_61740_62103,000126F_DK2_H1_61740_62099,61740,62099,61740,62103,4,3n+1,60593,62265,62099,0.09928229665071771,NA,62128,000126F_DK2_H1_NA,000126F_DK2_H1_62128
